"id","idCurso","idEstudiante","idRepresentante","idVendedor","idNivel","idModalidad","numero","observaciones","valorAcordado","comision","tipoVendedor","libro","libroFecha","contrato","estado","created_at","updated_at"
"1164","596","661","661","495",NULL,NULL,"596",,"190.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-02 22:05:43","2026-05-01 14:23:33"
"1165","585","1971","114","495",NULL,NULL,"585",,"200.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-03 14:09:52","2026-05-01 14:23:33"
"1166","608","663","663","4",NULL,NULL,"608",,"0.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-03 14:46:50","2026-05-01 14:23:33"
"1167","585","1972","660","495",NULL,NULL,"585","50 CTVOS ","227.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-03 15:58:20","2026-05-01 14:23:33"
"1168","609","664","664",NULL,NULL,NULL,"609","2X1 - P-00138","200.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-04 17:24:10","2026-05-01 14:23:33"
"1169","609","665","665",NULL,NULL,NULL,"609","2X1 - P-00139","200.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-04 17:24:43","2026-05-01 14:23:33"
"1170","328","666","666","576",NULL,NULL,"328",,"450.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-06 14:24:11","2026-05-01 14:23:33"
"1171","615","669","669","12",NULL,NULL,"615",,"200.00","12.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-06 15:31:49","2026-05-11 14:25:44"
"1172","615","670","670","576",NULL,NULL,"615",,"190.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-06 15:37:20","2026-05-01 14:23:33"
"1173","250","1974","671","12",NULL,NULL,"585",,"200.00","12.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-06 16:54:27","2026-05-11 14:25:44"
"1174","86","672","672","4",NULL,NULL,"86",,"0.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-10 16:00:12","2026-05-01 14:23:33"
"1175","372","673","673","576",NULL,NULL,"372",,"450.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-10 17:28:19","2026-05-01 14:23:33"
"1176","609","674","674",NULL,NULL,NULL,"609","DESCUENTO POR PARTICIPACIÓN EN REINA DE PORTOVIEJO","190.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-10 18:06:14","2026-05-01 14:23:33"
"1177","253","1957","643",NULL,NULL,NULL,"253","2x1 (compartido)","225.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-11 19:47:00","2026-05-01 14:23:33"
"1178","253","1956","643",NULL,NULL,NULL,"253","2x1 (compartido)","225.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-11 19:47:27","2026-05-01 14:23:33"
"1179","253","675","675",NULL,NULL,NULL,"253","P-00065","450.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-11 19:50:34","2026-05-01 14:23:33"
"1180","372","1973","668","4",NULL,NULL,"372",,"450.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-13 14:59:38","2026-05-01 14:23:33"
"1181","621","1977","679","4",NULL,NULL,"621",,"190.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-13 15:18:32","2026-05-01 14:23:33"
"1182","621","677","677","576",NULL,NULL,"626",,"1500.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-13 15:20:11","2026-05-01 14:23:33"
"1183","621","676","676","576",NULL,NULL,"626",,"350.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-13 15:21:54","2026-05-01 14:23:33"
"1184","621","1975","678","495",NULL,NULL,"626",,"450.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-13 15:23:54","2026-05-01 14:23:33"
"1185","621","1976","678","495",NULL,NULL,"626",,"450.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-13 15:24:25","2026-05-01 14:23:33"
"1186","300","1559","91","4",NULL,NULL,"0","50 CTVOS ","227.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-14 16:12:22","2026-05-01 14:23:33"
"1187","296","1562","93",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-14 16:12:22","2026-05-01 14:23:33"
"1188","296","1563","94",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-14 16:12:22","2026-05-01 14:23:33"
"1189","296","1564","95",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-14 16:12:22","2026-05-01 14:23:33"
"1190","296","1565","96",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-14 16:12:22","2026-05-01 14:23:33"
"1191","353","1647","196",NULL,NULL,NULL,"0",,"450.00","0.00","2","1","2025-05-03 18:24:27",NULL,"4","2024-12-14 16:12:22","2026-05-01 14:23:33"
"1192","300","1567","99",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:08:28","2026-05-01 14:23:33"
"1193","300","1568","100",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:08:28","2026-05-01 14:23:33"
"1194","300","1569","101",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:08:28","2026-05-01 14:23:33"
"1195","300","1570","102",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:08:28","2026-05-01 14:23:33"
"1196","300","1573","106",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:08:28","2026-05-01 14:23:33"
"1197","300","1575","91",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:08:28","2026-05-01 14:23:33"
"1198","300","1578","110",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:08:28","2026-05-01 14:23:33"
"1199","300","1581","113",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:08:28","2026-05-01 14:23:33"
"1200","300","1584","116",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:08:28","2026-05-01 14:23:33"
"1201","300","1585","119",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:08:28","2026-05-01 14:23:33"
"1202","300","1586","123",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:08:28","2026-05-01 14:23:33"
"1203","300","1587","125",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:08:28","2026-05-01 14:23:33"
"1204","300","1617","159",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:08:28","2026-05-01 14:23:33"
"1205","488","1567","99","4",NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","450.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:10:34","2026-05-01 14:23:33"
"1206","300","1568","100",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:10:34","2026-05-01 14:23:33"
"1207","300","1569","101",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:10:34","2026-05-01 14:23:33"
"1208","300","1570","102",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:10:34","2026-05-01 14:23:33"
"1209","300","1573","106",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:10:34","2026-05-01 14:23:33"
"1210","300","1575","91",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:10:34","2026-05-01 14:23:33"
"1211","300","1578","110",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:10:34","2026-05-01 14:23:33"
"1212","300","1581","113",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:10:34","2026-05-01 14:23:33"
"1213","300","1584","116",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:10:34","2026-05-01 14:23:33"
"1214","300","1585","119",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:10:34","2026-05-01 14:23:33"
"1215","300","1586","123",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:10:34","2026-05-01 14:23:33"
"1216","300","1587","125",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:10:34","2026-05-01 14:23:33"
"1217","300","1617","159",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-16 20:10:34","2026-05-01 14:23:33"
"1218","104","1978","681","495",NULL,NULL,"104",,"60.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-17 17:24:46","2026-05-01 14:23:33"
"1219","450","231","231",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 01:59:13","2026-05-01 14:23:33"
"1220","450","485","485",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 01:59:13","2026-05-01 14:23:33"
"1221","450","486","486",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 01:59:13","2026-05-01 14:23:33"
"1222","450","487","487",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 01:59:13","2026-05-01 14:23:33"
"1223","450","488","488",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 01:59:13","2026-05-01 14:23:33"
"1224","450","1892","497",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 01:59:13","2026-05-01 14:23:33"
"1225","450","498","498",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 01:59:13","2026-05-01 14:23:33"
"1226","450","494","494",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 01:59:13","2026-05-01 14:23:33"
"1227","450","1899","508",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 01:59:13","2026-05-01 14:23:33"
"1228","278","1588","126",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 03:55:05","2026-05-01 14:23:33"
"1229","278","140","140",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 03:55:05","2026-05-01 14:23:33"
"1230","278","142","142",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 03:55:05","2026-05-01 14:23:33"
"1231","278","1607","150",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 03:55:05","2026-05-01 14:23:33"
"1232","278","1609","152",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 03:55:05","2026-05-01 14:23:33"
"1233","278","1611","155",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 03:55:05","2026-05-01 14:23:33"
"1234","278","1612","152",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 03:55:05","2026-05-01 14:23:33"
"1235","260","1557","89",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 13:49:20","2026-05-01 14:23:33"
"1236","260","1558","90",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 13:49:20","2026-05-01 14:23:33"
"1237","260","1636","179",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 13:49:20","2026-05-01 14:23:33"
"1238","260","1686","180",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-21 13:49:20","2026-05-01 14:23:33"
"1239","585","1979","682","4",NULL,NULL,"586",,"200.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-24 21:49:28","2026-05-01 14:23:33"
"1240","609","683","683",NULL,NULL,NULL,"609","P-00140 2X1 A1 Y A2","450.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-26 18:03:38","2026-05-01 14:23:33"
"1241","182","1706","257",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-26 20:04:31","2026-05-01 14:23:33"
"1242","182","1709","260",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-26 20:04:31","2026-05-01 14:23:33"
"1243","182","1710","262",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-26 20:04:31","2026-05-01 14:23:33"
"1244","182","1711","263",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-26 20:04:31","2026-05-01 14:23:33"
"1245","182","1713","265",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-26 20:04:31","2026-05-01 14:23:33"
"1246","182","1715","268","4",NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","450.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2024-12-26 20:04:31","2026-05-01 14:23:33"
"1247","182","1737","289",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-26 20:04:31","2026-05-01 14:23:33"
"1248","182","1716","269",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-26 20:04:31","2026-05-01 14:23:33"
"1249","182","1884","480",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-26 20:04:31","2026-05-01 14:23:33"
"1250","182","1896","502",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-26 20:04:31","2026-05-01 14:23:33"
"1251","182","1948","619",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-26 20:04:31","2026-05-01 14:23:34"
"1252","292","429","429",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"2","2024-12-27 21:39:15","2026-05-01 14:23:34"
"1253","292","1566","98",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"2","2024-12-27 21:39:15","2026-05-01 14:23:34"
"1254","292","437","437",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"2","2024-12-27 21:39:15","2026-05-01 14:23:34"
"1255","292","672","672",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"2","2024-12-27 21:39:15","2026-05-01 14:23:34"
"1256","219","1849","439",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-28 14:34:19","2026-05-01 14:23:34"
"1257","219","1846","427",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-28 14:34:19","2026-05-01 14:23:34"
"1258","219","1847","428",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-28 14:34:19","2026-05-01 14:23:34"
"1259","219","1869","464",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-28 14:34:19","2026-05-01 14:23:34"
"1260","219","1870","465",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-28 14:34:19","2026-05-01 14:23:34"
"1261","219","1871","466",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-28 14:34:19","2026-05-01 14:23:34"
"1262","219","1888","38",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-28 14:34:19","2026-05-01 14:23:34"
"1263","488","1909","543",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-28 19:56:12","2026-05-01 14:23:34"
"1264","488","1908","543",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-28 19:56:12","2026-05-01 14:23:34"
"1265","488","542","542",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-28 19:56:12","2026-05-01 14:23:34"
"1266","488","1906","480",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2024-12-28 19:56:12","2026-05-01 14:23:34"
"1267","88","405","405",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-02 14:54:49","2026-05-01 14:23:34"
"1268","88","1822","408",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-02 14:54:49","2026-05-01 14:23:34"
"1269","88","1825","410",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-02 14:54:49","2026-05-01 14:23:34"
"1270","464","436","436",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"2","2025-01-02 14:56:28","2026-05-01 14:23:34"
"1271","464","1886","419",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"2","2025-01-02 14:56:28","2026-05-01 14:23:34"
"1272","464","575","575",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"2","2025-01-02 14:56:28","2026-05-01 14:23:34"
"1273","457","1769","345",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-02 14:56:51","2026-05-01 14:23:34"
"1274","457","292","292",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-02 14:56:51","2026-05-01 14:23:34"
"1275","457","1740","293",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-02 14:56:51","2026-05-01 14:23:34"
"1276","457","1930","572",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-02 14:56:51","2026-05-01 14:23:34"
"1277","410","434","434",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-02 14:57:10","2026-05-01 14:23:34"
"1278","410","1850","440",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-04-11 21:02:39",NULL,"4","2025-01-02 14:57:10","2026-05-01 14:23:34"
"1279","410","1885","481",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","1","2025-04-11 21:02:49",NULL,"4","2025-01-02 14:57:10","2026-05-01 14:23:34"
"1280","219","1849","439",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-03 02:13:58","2026-05-01 14:23:34"
"1281","219","1846","427",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-03 02:13:58","2026-05-01 14:23:34"
"1282","219","1847","428",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-03 02:13:58","2026-05-01 14:23:34"
"1283","219","1869","464",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-03 02:13:58","2026-05-01 14:23:34"
"1284","219","1870","465",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-03 02:13:58","2026-05-01 14:23:34"
"1285","219","1871","466",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-03 02:13:58","2026-05-01 14:23:34"
"1286","219","1888","38",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-03 02:13:58","2026-05-01 14:23:34"
"1287","296","684","684","4",NULL,NULL,"296","50 ctvos ","227.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2025-01-03 19:07:09","2026-05-01 14:23:34"
"1288","296","685","685","4",NULL,NULL,"296","50 CVOS ","227.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2025-01-03 19:13:36","2026-05-01 14:23:34"
"1289","621","1981","686","495",NULL,NULL,"621",,"450.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2025-01-06 14:33:59","2026-05-01 14:23:34"
"1290","648","687","687","576",NULL,NULL,"602",,"450.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2025-01-06 14:57:12","2026-05-01 14:23:34"
"1291","602","688","688","576",NULL,NULL,"602","00648","450.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2025-01-06 15:07:09","2026-05-01 14:23:34"
"1292","602","689","689","4",NULL,NULL,"602",,"450.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2025-01-07 21:42:01","2026-05-01 14:23:34"
"1293","582","1980","682","4",NULL,NULL,"582",,"200.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2025-01-08 19:14:36","2026-05-01 14:23:34"
"1294","139","1807","393",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-08 20:57:45","2026-05-01 14:23:34"
"1295","139","1808","394",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-08 20:57:45","2026-05-01 14:23:34"
"1296","139","1811","394",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-08 20:57:45","2026-05-01 14:23:34"
"1297","139","1812","396",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-08 20:57:45","2026-05-01 14:23:34"
"1298","139","1814","399",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-08 20:57:45","2026-05-01 14:23:34"
"1299","139","1816","401",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-08 20:57:45","2026-05-01 14:23:34"
"1300","139","1819","93","4",NULL,NULL,"0","50 CTVOS ","227.00","0.00","2","0","2025-03-13 13:36:34",NULL,"4","2025-01-08 20:57:45","2026-05-01 14:23:34"
"1301","139","1820","404",NULL,NULL,NULL,"0","Matrícula automática por creación de nuevo nivel.","0.00","0.00","1","0","2025-03-13 13:36:34",NULL,"4","2025-01-08 20:57:45","2026-05-01 14:23:34"
